Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Open Date,EV Connector Types,Access Detail Code,Facility Type,EV Pricing,EV On-Site Renewable Source,Restricted Access
ELEC,ALTABATESSUMMIT LEVEL C,451 34th STREET MERRITT GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.821428,-122.264027,2/25/2023,197169,2023-02-25 23:09:38 UTC,,10/7/2021,J1772,,,,,
ELEC,DENIZENAPTS DENIZEN1,2323 Valley St,,Oakland,CA,94612,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812782,-122.26795,2/25/2023,197961,2023-02-25 23:32:32 UTC,,10/21/2021,J1772,,,,,
ELEC,DENIZENAPTS DENIZEN2,2323 Valley St,,Oakland,CA,94612,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.812626,-122.26786,2/25/2023,199169,2023-02-25 23:32:32 UTC,,10/27/2021,J1772,,,,,
ELEC,YMCA- Ace Parking Garage,2353 Webster St,,Oakland,CA,94612,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,37.81267929,-122.2650681,2/25/2023,211761,2023-02-25 22:59:58 UTC,,3/15/2022,J1772,,,Free,,
ELEC,ALTABATESSUMMIT PCP GAR 1F-S,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820594,-122.265025,2/25/2023,218181,2023-02-25 23:32:23 UTC,,5/15/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR 2F-S,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820611,-122.26509,2/25/2023,218182,2023-02-25 23:32:25 UTC,,5/15/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR 2F-N,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820585,-122.264982,2/25/2023,218183,2023-02-25 23:32:25 UTC,,5/15/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR 3F-N,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820575,-122.265228,2/25/2023,218184,2023-02-25 23:32:25 UTC,,5/15/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR 4F-S,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820583,-122.265336,2/25/2023,218185,2023-02-25 23:32:25 UTC,,5/15/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR 1F-N,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820594,-122.264982,2/25/2023,218442,2023-02-25 23:20:28 UTC,,5/19/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR B1-S,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820585,-122.264939,2/25/2023,218481,2023-02-25 23:32:22 UTC,,5/19/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP B1-N,435 Hawthorne Ave PCP GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820488,-122.265218,2/25/2023,221484,2023-02-25 23:32:23 UTC,,6/18/2022,J1772,,,,,
ELEC,COLISEUM PLACE STATION 4,7120 Hawley Street,,Oakland,CA,94621,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.755642,-122.195144,2/25/2023,224854,2023-02-25 23:33:40 UTC,,8/5/2022,J1772,,,,,
ELEC,Lake Park Lot Grand Lake,519 Lake Park Ave,,Oakland,CA,94610,,877-455-3833,E,,Public,24 hours daily,,,6,,eVgo Network,https://www.evgo.com/,GPS,37.810188,-122.247188,2/25/2023,228176,2023-02-25 22:55:57 UTC,,5/14/2022,CHADEMO J1772COMBO,,,,,
ELEC,Oakland - Lafayette Square,610 E 10th St,,Oakland,CA,94606,,877-455-3833,E,,Public,24 hours daily,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.803258,-122.276778,2/25/2023,228208,2023-02-25 22:56:00 UTC,,8/14/2019,CHADEMO J1772COMBO,,,,,
ELEC,Whole Foods Market,230 Bay Pl,,Oakland,CA,94612,,877-455-3833,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.81333,-122.26058,2/25/2023,228356,2023-02-25 22:56:13 UTC,,3/7/2018,CHADEMO J1772COMBO,,,,,
ELEC,Whole Foods Temescal (TCL),5110 Telegraph Ave,,Oakland,CA,94609,,877-455-3833,E,,Public,24 hours daily,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.83743,-122.2619,2/25/2023,228688,2023-02-25 22:56:47 UTC,,2/8/2022,CHADEMO J1772COMBO,,,,,
ELEC,Jack London Square,409 Washington St.,,Oakland,CA,94607,,877-455-3833,E,,Public,24 hours daily,,,10,,eVgo Network,https://www.evgo.com/,GPS,37.79826,-122.27676,2/25/2023,228693,2023-02-25 22:56:48 UTC,,6/17/2022,CHADEMO J1772COMBO,,,,,
ELEC,ALTABATESSUMMIT PCP GAR B3 S,435 Hawthorne Ave PCP GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820605,-122.265271,2/25/2023,228927,2023-02-25 23:32:22 UTC,,9/23/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR B3-N,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8205,-122.26542,2/25/2023,228928,2023-02-25 23:32:22 UTC,,9/23/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR B2 S,435 Hawthorne Ave PCP GARAGE,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820441,-122.265323,2/25/2023,228929,2023-02-25 23:32:22 UTC,,9/23/2022,J1772,,,,,
ELEC,ALTABATESSUMMIT PCP GAR B2 N,435 Hawthorne Ave PCP Garage,,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.820386,-122.265444,2/25/2023,228930,2023-02-25 23:32:22 UTC,,9/23/2022,J1772,,,,,
ELEC,Broadstone Axis,2820 Broadway,,Oakland,CA,94611,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,,1,,,AMPUP,https://ampup.io/,200-9,37.816651,-122.262942,10/11/2022,229555,2023-02-14 15:54:11 UTC,P,9/15/2022,J1772,CREDIT_CARD_ALWAYS,MULTI_UNIT_DWELLING,,,FALSE
ELEC,DGS Lot 6,1515 Clay St,,Oakland,CA,94612,,866-816-7584,E,,Public,,,8,,,EV Connect,http://evconnect.com/,GPS,37.806447,-122.273154,2/26/2023,230880,2023-02-26 00:31:52 UTC,,9/30/2022,J1772,,,,,
ELEC,Kaiser - Oakland Dependency Clinic,380 West MacArthur Boulevard,,Oakland,CA,94609,,800-663-5633,E,,Public,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,37.825357,-122.260913,12/21/2022,237897,2022-12-21 22:58:56 UTC,,6/24/2022,J1772,,,,,
ELEC,Lake Merritt Plaza,1999 Harrison Street,,Oakland,CA,94612,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,37.807782,-122.265119,2/25/2023,241226,2023-02-25 23:00:57 UTC,,1/6/2023,J1772,,,Free,,
ELEC,Hanlees Hilltop Nissan,3277 Auto Plaza,,Richmond,CA,94806,,510-222-4900,E,,Public - Call ahead,Dealership business hours,,1,1,,Non-Networked,,200-9,37.985253,-122.32124,3/7/2022,39925,2023-02-14 15:54:11 UTC,P,3/15/2011,CHADEMO J1772 J1772COMBO,CALL,CAR_DEALER,Free,,FALSE
ELEC,Hilltop Ford Kia,3280 Auto Plaza Dr,,Richmond,CA,94806,,,E,,Public,Service center use only,,2,,,Non-Networked,,200-9,37.984778,-122.320369,1/10/2023,63656,2023-02-14 15:54:11 UTC,P,8/1/2014,J1772,,CAR_DEALER,,,FALSE
ELEC,San Francisco Estuary Institute,4911 Central Ave,,Richmond,CA,94804,,510-746-7334,E,,Public,9am-6pm M-F for employee use only; available for public use after hours and weekends,,3,,,Non-Networked,,GPS,37.899428,-122.318169,1/10/2023,99429,2023-02-14 15:54:11 UTC,P,5/1/2018,J1772,,OFFICE_BLDG,$0.25 per kWh,,TRUE
ELEC,Harbor Gate Shopping Center - Tesla Supercharger,2157 Meeker Avenue,,Richmond,CA,94804,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,12,,Tesla,https://www.tesla.com/supercharger,200-9,37.91989,-122.348601,10/3/2022,149348,2022-12-01 17:40:26 UTC,P,9/30/2019,TESLA,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
ELEC,RICHMOND MARINA,1207 Melville Square,,Richmond,CA,94804,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.915406,-122.347533,2/25/2023,154772,2023-02-25 23:22:55 UTC,,3/27/2020,J1772,,,,,
ELEC,Pacific East Mall - Tesla Supercharger,3288 Pierce St,,Richmond,CA,94804,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.898447,-122.308938,10/3/2022,158652,2022-12-01 17:40:26 UTC,P,6/11/2020,TESLA,,SHOPPING_MALL,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,
ELEC,RICHMOND FAMILY JUSTICE,256 24th St,,Richmond,CA,94804,,888-758-4389,E,,Public,24 hours daily,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.934811,-122.346079,2/25/2023,160173,2023-02-25 23:08:46 UTC,,6/12/2020,J1772,,,,,
ELEC,RICHMOND CVC1 NEVIN AV,325 Civic Center Plaza,,Richmond,CA,94804,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.936362,-122.344027,2/25/2023,160955,2023-02-25 23:03:13 UTC,,6/12/2020,J1772,,,,,
ELEC,City of Richmond Downtown,1401 Macdonald Ave,,Richmond,CA,94801,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2,,,Volta,https://voltacharging.com/,GPS,37.935777,-122.3552335,2/26/2023,166752,2023-02-26 00:33:39 UTC,,8/31/2020,J1772,,,,,FALSE
ELEC,HILLTOP STATION 2,3170 Hilltop Mall Rd,,Richmond,CA,94806,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.981018,-122.32392,2/25/2023,166999,2023-02-25 23:25:46 UTC,,9/23/2020,J1772,,,,,
ELEC,"2157 Meeker Ave - Richmond, CA - Tesla Destination",2157 Meeker Ave,,Richmond,CA,94804,,510-232-6997  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,2,,,Non-Networked,,200-9,37.920216,-122.348133,11/3/2020,168543,2021-06-07 17:08:43 UTC,P,11/3/2020,J1772,,,Free,,
ELEC,Port of Richmond,1322 Canal Blvd,,Richmond,CA,94804,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,37.905467,-122.364074,2/25/2023,169990,2023-02-25 22:58:49 UTC,,12/8/2020,J1772,,,Free,,
ELEC,RICHMOND ART CENTER 3,2540 Barrett Ave,,Richmond,CA,94804,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.93754,-122.344613,2/25/2023,177389,2023-02-25 23:13:30 UTC,,1/27/2021,J1772,,,,,
ELEC,RICHMOND ART CENTER 1,2540 Barrett Ave,,Richmond,CA,94804,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.937616,-122.344656,2/25/2023,177390,2023-02-25 23:13:30 UTC,,1/27/2021,J1772,,,,,
ELEC,HILLTOP STATION 1,3170 Hilltop Mall Rd,,Richmond,CA,94806,,888-758-4389,E,,Public,24 hours daily,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.981018,-122.323875,2/25/2023,181350,2023-02-25 23:25:46 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT FAST CHARGER #1,1414 Harbor Way South,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911934,-122.357639,2/25/2023,182483,2023-02-25 23:08:29 UTC,,1/27/2021,CHADEMO J1772COMBO,,,,,
ELEC,FORD POINT STATION 2,1414 Harbour Way South,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911931,-122.357515,2/25/2023,182513,2023-02-25 23:09:19 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 3,1414 Harbour Way S,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911931,-122.35754,2/25/2023,182515,2023-02-25 23:09:19 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 5,1414 Harbour Way S,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911931,-122.357592,2/25/2023,182516,2023-02-25 23:09:19 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 8,1414 Harbour Way S,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 6:30am - 6:00pm; Tue 6:30am - 6:00pm; Wed 6:30am - 6:00pm; Thu 6:30am - 6:00pm; Fri 6:30am - 6:00pm; Sat 6:30am - 6:00pm; Sun 6:30am - 6:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911932,-122.357664,2/25/2023,182518,2023-02-25 23:09:20 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 6,1414 Harbour Way S,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911934,-122.357618,2/25/2023,182519,2023-02-25 23:09:20 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 7,1414 Harbour Way S,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 6:30am - 6:00pm; Tue 6:30am - 6:00pm; Wed 6:30am - 6:00pm; Thu 6:30am - 6:00pm; Fri 6:30am - 6:00pm; Sat 6:30am - 6:00pm; Sun 6:30am - 6:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.911932,-122.357642,2/25/2023,182522,2023-02-25 23:09:23 UTC,,1/27/2021,J1772,,,,,
ELEC,FORD POINT STATION 1,1414 Harbour way South,,Richmond,CA,94804,,888-758-4389,E,,Public,Mon 8:00am - 4:00pm; Tue 8:00am - 4:00pm; Wed 8:00am - 4:00pm; Thu 8:00am - 4:00pm; Fri 8:00am - 4:00pm; Sat 8:00am - 4:00pm; Sun 8:00am - 4:00pm,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.91193,-122.357445,2/25/2023,182523,2023-02-25 23:09:23 UTC,,1/27/2021,J1772,,,,,
ELEC,Richmond Bayview Library,5100 Hartnett Ave,,Richmond,CA,94804,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,37.915277,-122.3233809,2/25/2023,188035,2023-02-25 22:59:04 UTC,,4/27/2021,J1772,,,Free,,
ELEC,"Site Centers Hilltop Plaza (Richmond, CA)",3401 Blume Dr,,Richmond,CA,94806,,833-632-2778,E,,Public,24 hours daily,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.98352,-122.31927,2/25/2023,191559,2023-02-25 23:46:59 UTC,,6/28/2021,CHADEMO J1772COMBO,,,,,
ELEC,Kaiser Richmond,901 Nevin Avenue,,Richmond,CA,94801,,800-663-5633,E,,Public,,,8,,,SemaCharge Network,https://semaconnect.com/,GPS,37.93712,-122.360502,12/21/2022,195038,2022-12-21 23:00:29 UTC,,10/5/2015,J1772,,,$1.35/Hr Parking Fee,,
ELEC,"Century 16 3200 Klose Way, Richmond CA","3200 Klose Way	Richmond",,Richmond,CA,94806,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,2,,,Volta,https://voltacharging.com/,GPS,37.981716,-122.319073,2/26/2023,195702,2023-02-26 00:34:28 UTC,,9/3/2021,J1772,,,,,FALSE
ELEC,Ferry,1435 Harbour Way S,.||,Richmond,CA,94804,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,37.911346,-122.35981,2/25/2023,195937,2023-02-25 22:59:29 UTC,,9/15/2021,J1772,,,Free,,
ELEC,"Target T1507 (Richmond, CA)",4500 Macdonald Ave,,Richmond,CA,94805,,833-632-2778,E,,Public,24 hours daily,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.93182,-122.32929,2/25/2023,207959,2023-02-25 23:47:05 UTC,,3/11/2022,CHADEMO J1772COMBO,,,,,
ELEC,Hilltop Fire,2904 Hilltop Mall Rd,,Richmond,CA,94806,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,37.97795,-122.33319,2/25/2023,225410,2023-02-25 23:00:42 UTC,,8/11/2022,J1772,,,Free,,
ELEC,City of Richmond - Civic Center - Array 1,325 Civic Center Plaza,,Richmond,CA,94804,,877-455-3833,E,,Public,24 hours daily,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.935951,-122.343964,2/25/2023,228214,2023-02-25 22:56:00 UTC,,6/18/2019,CHADEMO J1772COMBO,,,,,
ELEC,Mechanics Bank,201 41st Street,,Richmond,CA,94805,,877-455-3833,E,,Public,24 hours daily,,,4,,eVgo Network,https://www.evgo.com/,GPS,37.933079,-122.330486,2/25/2023,228644,2023-02-25 22:56:40 UTC,,8/1/2019,CHADEMO J1772COMBO,,,,,
